country_region_numeric,country_region,country_agg,region_agg,region_id,shape_from,description
3650,United Kingdom ~ Harlow,United Kingdom,Harlow,E07000073,LAD20CD,
3651,United Kingdom ~ Harrogate,United Kingdom,Harrogate,E07000165,LAD20CD,
3652,United Kingdom ~ Harrow,United Kingdom,Harrow,E09000015,LAD20CD,
3653,United Kingdom ~ Hart,United Kingdom,Hart,E07000089,LAD20CD,
3654,United Kingdom ~ Hartlepool,United Kingdom,Hartlepool,E06000001,LAD20CD,
3655,United Kingdom ~ Hastings,United Kingdom,Hastings,E07000062,LAD20CD,
3656,United Kingdom ~ Havant,United Kingdom,Havant,E07000090,LAD20CD,
3657,United Kingdom ~ Havering,United Kingdom,Havering,E09000016,LAD20CD,
3658,"United Kingdom ~ Herefordshire, County of",United Kingdom,"Herefordshire, County of",E06000019,LAD20CD,
3659,United Kingdom ~ Hertsmere,United Kingdom,Hertsmere,E07000098,LAD20CD,
3660,United Kingdom ~ High Peak,United Kingdom,High Peak,E07000037,LAD20CD,
3661,United Kingdom ~ Highland,United Kingdom,Highland,S12000017,LAD20CD,
3662,United Kingdom ~ Hillingdon,United Kingdom,Hillingdon,E09000017,LAD20CD,
3663,United Kingdom ~ Hinckley and Bosworth,United Kingdom,Hinckley and Bosworth,E07000132,LAD20CD,
3664,United Kingdom ~ Horsham,United Kingdom,Horsham,E07000227,LAD20CD,
3665,United Kingdom ~ Hounslow,United Kingdom,Hounslow,E09000018,LAD20CD,
3666,United Kingdom ~ Huntingdonshire,United Kingdom,Huntingdonshire,E07000011,LAD20CD,
3667,United Kingdom ~ Hyndburn,United Kingdom,Hyndburn,E07000120,LAD20CD,
3668,United Kingdom ~ Inverclyde,United Kingdom,Inverclyde,S12000018,LAD20CD,
3669,United Kingdom ~ Ipswich,United Kingdom,Ipswich,E07000202,LAD20CD,
3670,United Kingdom ~ Isle of Anglesey,United Kingdom,Isle of Anglesey,W06000001,LAD20CD,
3671,United Kingdom ~ Isle of Wight,United Kingdom,Isle of Wight,E06000046,LAD20CD,
3672,United Kingdom ~ Isles of Scilly,United Kingdom,Isles of Scilly,E06000053,LAD20CD,
3673,United Kingdom ~ Islington,United Kingdom,Islington,E09000019,LAD20CD,
3674,United Kingdom ~ Kensington and Chelsea,United Kingdom,Kensington and Chelsea,E09000020,LAD20CD,
3675,United Kingdom ~ Kettering,United Kingdom,Kettering,E07000153,LAD20CD,
3676,United Kingdom ~ King's Lynn and West Norfolk,United Kingdom,King's Lynn and West Norfolk,E07000146,LAD20CD,
3677,"United Kingdom ~ Kingston upon Hull, City of",United Kingdom,"Kingston upon Hull, City of",E06000010,LAD20CD,
3678,United Kingdom ~ Kingston upon Thames,United Kingdom,Kingston upon Thames,E09000021,LAD20CD,
3679,United Kingdom ~ Kirklees,United Kingdom,Kirklees,E08000034,LAD20CD,
3680,United Kingdom ~ Knowsley,United Kingdom,Knowsley,E08000011,LAD20CD,
3681,United Kingdom ~ Lambeth,United Kingdom,Lambeth,E09000022,LAD20CD,
3682,United Kingdom ~ Lancaster,United Kingdom,Lancaster,E07000121,LAD20CD,
3683,United Kingdom ~ Leeds,United Kingdom,Leeds,E08000035,LAD20CD,
3684,United Kingdom ~ Leicester,United Kingdom,Leicester,E06000016,LAD20CD,
3685,United Kingdom ~ Lewes,United Kingdom,Lewes,E07000063,LAD20CD,
3686,United Kingdom ~ Lewisham,United Kingdom,Lewisham,E09000023,LAD20CD,
3687,United Kingdom ~ Lichfield,United Kingdom,Lichfield,E07000194,LAD20CD,
3688,United Kingdom ~ Lincoln,United Kingdom,Lincoln,E07000138,LAD20CD,
3689,United Kingdom ~ Lisburn and Castlereagh,United Kingdom,Lisburn and Castlereagh,N09000007,LAD20CD,
3690,United Kingdom ~ Liverpool,United Kingdom,Liverpool,E08000012,LAD20CD,
3691,United Kingdom ~ Luton,United Kingdom,Luton,E06000032,LAD20CD,
3692,United Kingdom ~ Maidstone,United Kingdom,Maidstone,E07000110,LAD20CD,
3693,United Kingdom ~ Maldon,United Kingdom,Maldon,E07000074,LAD20CD,
3694,United Kingdom ~ Malvern Hills,United Kingdom,Malvern Hills,E07000235,LAD20CD,
3695,United Kingdom ~ Manchester (United Kingdom),United Kingdom,Manchester (United Kingdom),E08000003,LAD20CD,
3696,United Kingdom ~ Mansfield,United Kingdom,Mansfield,E07000174,LAD20CD,
3697,United Kingdom ~ Medway,United Kingdom,Medway,E06000035,LAD20CD,
3698,United Kingdom ~ Melton,United Kingdom,Melton,E07000133,LAD20CD,
3699,United Kingdom ~ Mendip,United Kingdom,Mendip,E07000187,LAD20CD,
3700,United Kingdom ~ Merthyr Tydfil,United Kingdom,Merthyr Tydfil,W06000024,LAD20CD,
3701,United Kingdom ~ Merton,United Kingdom,Merton,E09000024,LAD20CD,
3702,United Kingdom ~ Mid and East Antrim,United Kingdom,Mid and East Antrim,N09000008,LAD20CD,
3703,United Kingdom ~ Mid Devon,United Kingdom,Mid Devon,E07000042,LAD20CD,
3704,United Kingdom ~ Mid Suffolk,United Kingdom,Mid Suffolk,E07000203,LAD20CD,
3705,United Kingdom ~ Mid Sussex,United Kingdom,Mid Sussex,E07000228,LAD20CD,
3706,United Kingdom ~ Mid Ulster,United Kingdom,Mid Ulster,N09000009,LAD20CD,
3707,United Kingdom ~ Middlesbrough,United Kingdom,Middlesbrough,E06000002,LAD20CD,
3708,United Kingdom ~ Midlothian,United Kingdom,Midlothian,S12000019,LAD20CD,
3709,United Kingdom ~ Milton Keynes,United Kingdom,Milton Keynes,E06000042,LAD20CD,
3710,United Kingdom ~ Mole Valley,United Kingdom,Mole Valley,E07000210,LAD20CD,
3711,United Kingdom ~ Monmouthshire,United Kingdom,Monmouthshire,W06000021,LAD20CD,
3712,United Kingdom ~ Moray,United Kingdom,Moray,S12000020,LAD20CD,
3713,United Kingdom ~ Na h-Eileanan Siar,United Kingdom,Na h-Eileanan Siar,S12000013,LAD20CD,
3714,United Kingdom ~ Neath Port Talbot,United Kingdom,Neath Port Talbot,W06000012,LAD20CD,
3715,United Kingdom ~ New Forest,United Kingdom,New Forest,E07000091,LAD20CD,
3716,United Kingdom ~ Newark and Sherwood,United Kingdom,Newark and Sherwood,E07000175,LAD20CD,
3717,United Kingdom ~ Newcastle upon Tyne,United Kingdom,Newcastle upon Tyne,E08000021,LAD20CD,
3718,United Kingdom ~ Newcastle-under-Lyme,United Kingdom,Newcastle-under-Lyme,E07000195,LAD20CD,
3719,United Kingdom ~ Newham,United Kingdom,Newham,E09000025,LAD20CD,
3720,United Kingdom ~ Newport,United Kingdom,Newport,W06000022,LAD20CD,
3721,"United Kingdom ~ Newry, Mourne and Down",United Kingdom,"Newry, Mourne and Down",N09000010,LAD20CD,
3722,United Kingdom ~ North Ayrshire,United Kingdom,North Ayrshire,S12000021,LAD20CD,
3723,United Kingdom ~ North Devon,United Kingdom,North Devon,E07000043,LAD20CD,
3724,United Kingdom ~ North East Derbyshire,United Kingdom,North East Derbyshire,E07000038,LAD20CD,
3725,United Kingdom ~ North East Lincolnshire,United Kingdom,North East Lincolnshire,E06000012,LAD20CD,
3726,United Kingdom ~ North Hertfordshire,United Kingdom,North Hertfordshire,E07000099,LAD20CD,
3727,United Kingdom ~ North Kesteven,United Kingdom,North Kesteven,E07000139,LAD20CD,
3728,United Kingdom ~ North Lanarkshire,United Kingdom,North Lanarkshire,S12000050,LAD20CD,
3729,United Kingdom ~ North Lincolnshire,United Kingdom,North Lincolnshire,E06000013,LAD20CD,
3730,United Kingdom ~ North Norfolk,United Kingdom,North Norfolk,E07000147,LAD20CD,
3731,United Kingdom ~ North Somerset,United Kingdom,North Somerset,E06000024,LAD20CD,
3732,United Kingdom ~ North Tyneside,United Kingdom,North Tyneside,E08000022,LAD20CD,
3733,United Kingdom ~ North Warwickshire,United Kingdom,North Warwickshire,E07000218,LAD20CD,
3734,United Kingdom ~ North West Leicestershire,United Kingdom,North West Leicestershire,E07000134,LAD20CD,
3735,United Kingdom ~ Northampton,United Kingdom,Northampton,E07000154,LAD20CD,
3736,United Kingdom ~ Northumberland,United Kingdom,Northumberland,E06000057,LAD20CD,
3737,United Kingdom ~ Norwich,United Kingdom,Norwich,E07000148,LAD20CD,
3738,United Kingdom ~ Nottingham,United Kingdom,Nottingham,E06000018,LAD20CD,
3739,United Kingdom ~ Nuneaton and Bedworth,United Kingdom,Nuneaton and Bedworth,E07000219,LAD20CD,
3740,United Kingdom ~ Oadby and Wigston,United Kingdom,Oadby and Wigston,E07000135,LAD20CD,
3741,United Kingdom ~ Oldham,United Kingdom,Oldham,E08000004,LAD20CD,
3742,United Kingdom ~ Orkney Islands,United Kingdom,Orkney Islands,S12000023,LAD20CD,
3743,United Kingdom ~ Oxford,United Kingdom,Oxford,E07000178,LAD20CD,
3744,United Kingdom ~ Pembrokeshire,United Kingdom,Pembrokeshire,W06000009,LAD20CD,
3745,United Kingdom ~ Pendle,United Kingdom,Pendle,E07000122,LAD20CD,
3746,United Kingdom ~ Perth and Kinross,United Kingdom,Perth and Kinross,S12000048,LAD20CD,
3747,United Kingdom ~ Peterborough,United Kingdom,Peterborough,E06000031,LAD20CD,
3748,"United Kingdom ~ Pitcairn, Henderson, Ducie and Oeno Islands",United Kingdom,"Pitcairn, Henderson, Ducie and Oeno Islands",PCN,GID_0,
3749,United Kingdom ~ Plymouth,United Kingdom,Plymouth,E06000026,LAD20CD,
3750,United Kingdom ~ Portsmouth,United Kingdom,Portsmouth,E06000044,LAD20CD,
3751,United Kingdom ~ Powys,United Kingdom,Powys,W06000023,LAD20CD,
3752,United Kingdom ~ Preston,United Kingdom,Preston,E07000123,LAD20CD,
3753,United Kingdom ~ Reading,United Kingdom,Reading,E06000038,LAD20CD,
3754,United Kingdom ~ Redbridge,United Kingdom,Redbridge,E09000026,LAD20CD,
3755,United Kingdom ~ Redcar and Cleveland,United Kingdom,Redcar and Cleveland,E06000003,LAD20CD,
3756,United Kingdom ~ Redditch,United Kingdom,Redditch,E07000236,LAD20CD,
3757,United Kingdom ~ Reigate and Banstead,United Kingdom,Reigate and Banstead,E07000211,LAD20CD,
3758,United Kingdom ~ Renfrewshire,United Kingdom,Renfrewshire,S12000038,LAD20CD,
3759,United Kingdom ~ Rhondda Cynon Taf,United Kingdom,Rhondda Cynon Taf,W06000016,LAD20CD,
3760,United Kingdom ~ Ribble Valley,United Kingdom,Ribble Valley,E07000124,LAD20CD,
3761,United Kingdom ~ Richmond upon Thames,United Kingdom,Richmond upon Thames,E09000027,LAD20CD,
3762,United Kingdom ~ Richmondshire,United Kingdom,Richmondshire,E07000166,LAD20CD,
3763,United Kingdom ~ Rochdale,United Kingdom,Rochdale,E08000005,LAD20CD,
3764,United Kingdom ~ Rochford,United Kingdom,Rochford,E07000075,LAD20CD,
3765,United Kingdom ~ Rossendale,United Kingdom,Rossendale,E07000125,LAD20CD,
3766,United Kingdom ~ Rother,United Kingdom,Rother,E07000064,LAD20CD,
3767,United Kingdom ~ Rotherham,United Kingdom,Rotherham,E08000018,LAD20CD,
3768,United Kingdom ~ Rugby,United Kingdom,Rugby,E07000220,LAD20CD,
3769,United Kingdom ~ Runnymede,United Kingdom,Runnymede,E07000212,LAD20CD,
3770,United Kingdom ~ Rushcliffe,United Kingdom,Rushcliffe,E07000176,LAD20CD,
3771,United Kingdom ~ Rushmoor,United Kingdom,Rushmoor,E07000092,LAD20CD,
3772,United Kingdom ~ Rutland,United Kingdom,Rutland,E06000017,LAD20CD,
3773,United Kingdom ~ Ryedale,United Kingdom,Ryedale,E07000167,LAD20CD,
3774,"United Kingdom ~ Saint Helena, Ascension and Tristan da Cunha",United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",SHN,GID_0,
3775,United Kingdom ~ Salford,United Kingdom,Salford,E08000006,LAD20CD,
3776,United Kingdom ~ Sandwell,United Kingdom,Sandwell,E08000028,LAD20CD,
3777,United Kingdom ~ Scarborough,United Kingdom,Scarborough,E07000168,LAD20CD,
3778,United Kingdom ~ Scottish Borders,United Kingdom,Scottish Borders,S12000026,LAD20CD,
3779,United Kingdom ~ Sedgemoor,United Kingdom,Sedgemoor,E07000188,LAD20CD,
3780,United Kingdom ~ Sefton,United Kingdom,Sefton,E08000014,LAD20CD,
3781,United Kingdom ~ Selby,United Kingdom,Selby,E07000169,LAD20CD,
3782,United Kingdom ~ Sevenoaks,United Kingdom,Sevenoaks,E07000111,LAD20CD,
3783,United Kingdom ~ Sheffield,United Kingdom,Sheffield,E08000019,LAD20CD,
3784,United Kingdom ~ Shetland Islands,United Kingdom,Shetland Islands,S12000027,LAD20CD,
3785,United Kingdom ~ Shropshire,United Kingdom,Shropshire,E06000051,LAD20CD,
3786,United Kingdom ~ Slough,United Kingdom,Slough,E06000039,LAD20CD,
3787,United Kingdom ~ Solihull,United Kingdom,Solihull,E08000029,LAD20CD,
3788,United Kingdom ~ Somerset West and Taunton,United Kingdom,Somerset West and Taunton,E07000246,LAD20CD,
3789,United Kingdom ~ South Ayrshire,United Kingdom,South Ayrshire,S12000028,LAD20CD,
3790,United Kingdom ~ South Cambridgeshire,United Kingdom,South Cambridgeshire,E07000012,LAD20CD,
3791,United Kingdom ~ South Derbyshire,United Kingdom,South Derbyshire,E07000039,LAD20CD,
3792,United Kingdom ~ South Gloucestershire,United Kingdom,South Gloucestershire,E06000025,LAD20CD,
3793,United Kingdom ~ South Hams,United Kingdom,South Hams,E07000044,LAD20CD,
3794,United Kingdom ~ South Holland,United Kingdom,South Holland,E07000140,LAD20CD,
3795,United Kingdom ~ South Kesteven,United Kingdom,South Kesteven,E07000141,LAD20CD,
3796,United Kingdom ~ South Lakeland,United Kingdom,South Lakeland,E07000031,LAD20CD,
3797,United Kingdom ~ South Lanarkshire,United Kingdom,South Lanarkshire,S12000029,LAD20CD,
3798,United Kingdom ~ South Norfolk,United Kingdom,South Norfolk,E07000149,LAD20CD,
3799,United Kingdom ~ South Northamptonshire,United Kingdom,South Northamptonshire,E07000155,LAD20CD,
3800,United Kingdom ~ South Oxfordshire,United Kingdom,South Oxfordshire,E07000179,LAD20CD,
3801,United Kingdom ~ South Ribble,United Kingdom,South Ribble,E07000126,LAD20CD,
3802,United Kingdom ~ South Somerset,United Kingdom,South Somerset,E07000189,LAD20CD,
3803,United Kingdom ~ South Staffordshire,United Kingdom,South Staffordshire,E07000196,LAD20CD,
3804,United Kingdom ~ South Tyneside,United Kingdom,South Tyneside,E08000023,LAD20CD,
3805,United Kingdom ~ Southampton (United Kingdom),United Kingdom,Southampton (United Kingdom),E06000045,LAD20CD,
3806,United Kingdom ~ Southend-on-Sea,United Kingdom,Southend-on-Sea,E06000033,LAD20CD,
3807,United Kingdom ~ Southwark,United Kingdom,Southwark,E09000028,LAD20CD,
3808,United Kingdom ~ Spelthorne,United Kingdom,Spelthorne,E07000213,LAD20CD,
3809,United Kingdom ~ St Albans,United Kingdom,St Albans,E07000240,LAD20CD,
3810,United Kingdom ~ St. Helens,United Kingdom,St. Helens,E08000013,LAD20CD,
3811,United Kingdom ~ Stafford,United Kingdom,Stafford,E07000197,LAD20CD,
3812,United Kingdom ~ Staffordshire Moorlands,United Kingdom,Staffordshire Moorlands,E07000198,LAD20CD,
3813,United Kingdom ~ Stevenage,United Kingdom,Stevenage,E07000243,LAD20CD,
3814,United Kingdom ~ Stirling,United Kingdom,Stirling,S12000030,LAD20CD,
3815,United Kingdom ~ Stockport,United Kingdom,Stockport,E08000007,LAD20CD,
3816,United Kingdom ~ Stockton-on-Tees,United Kingdom,Stockton-on-Tees,E06000004,LAD20CD,
3817,United Kingdom ~ Stoke-on-Trent,United Kingdom,Stoke-on-Trent,E06000021,LAD20CD,
3818,United Kingdom ~ Stratford-on-Avon,United Kingdom,Stratford-on-Avon,E07000221,LAD20CD,
3819,United Kingdom ~ Stroud,United Kingdom,Stroud,E07000082,LAD20CD,
3820,United Kingdom ~ Sunderland,United Kingdom,Sunderland,E08000024,LAD20CD,
3821,United Kingdom ~ Surrey Heath,United Kingdom,Surrey Heath,E07000214,LAD20CD,
3822,United Kingdom ~ Sutton,United Kingdom,Sutton,E09000029,LAD20CD,
3823,United Kingdom ~ Swale,United Kingdom,Swale,E07000113,LAD20CD,
3824,United Kingdom ~ Swansea,United Kingdom,Swansea,W06000011,LAD20CD,
3825,United Kingdom ~ Swindon,United Kingdom,Swindon,E06000030,LAD20CD,
3826,United Kingdom ~ Tameside,United Kingdom,Tameside,E08000008,LAD20CD,
3827,United Kingdom ~ Tamworth,United Kingdom,Tamworth,E07000199,LAD20CD,
3828,United Kingdom ~ Tandridge,United Kingdom,Tandridge,E07000215,LAD20CD,
3829,United Kingdom ~ Teignbridge,United Kingdom,Teignbridge,E07000045,LAD20CD,
3830,United Kingdom ~ Telford and Wrekin,United Kingdom,Telford and Wrekin,E06000020,LAD20CD,
3831,United Kingdom ~ Tendring,United Kingdom,Tendring,E07000076,LAD20CD,
3832,United Kingdom ~ Test Valley,United Kingdom,Test Valley,E07000093,LAD20CD,
3833,United Kingdom ~ Tewkesbury,United Kingdom,Tewkesbury,E07000083,LAD20CD,
3834,United Kingdom ~ Thanet,United Kingdom,Thanet,E07000114,LAD20CD,
3835,United Kingdom ~ Three Rivers,United Kingdom,Three Rivers,E07000102,LAD20CD,
3836,United Kingdom ~ Thurrock,United Kingdom,Thurrock,E06000034,LAD20CD,
3837,United Kingdom ~ Tonbridge and Malling,United Kingdom,Tonbridge and Malling,E07000115,LAD20CD,
3838,United Kingdom ~ Torbay,United Kingdom,Torbay,E06000027,LAD20CD,
3839,United Kingdom ~ Torfaen,United Kingdom,Torfaen,W06000020,LAD20CD,
3840,United Kingdom ~ Torridge,United Kingdom,Torridge,E07000046,LAD20CD,
3841,United Kingdom ~ Tower Hamlets,United Kingdom,Tower Hamlets,E09000030,LAD20CD,
3842,United Kingdom ~ Trafford,United Kingdom,Trafford,E08000009,LAD20CD,
3843,United Kingdom ~ Tristan da Cunha (United Kingdom),United Kingdom,Tristan da Cunha (United Kingdom),SHN.3_1,GID_1,
3844,United Kingdom ~ Tunbridge Wells,United Kingdom,Tunbridge Wells,E07000116,LAD20CD,
3845,United Kingdom ~ Turks and Caicos Islands,United Kingdom,Turks and Caicos Islands,TCA,GID_0,
3846,United Kingdom ~ Uttlesford,United Kingdom,Uttlesford,E07000077,LAD20CD,
3847,United Kingdom ~ Vale of Glamorgan,United Kingdom,Vale of Glamorgan,W06000014,LAD20CD,
3848,United Kingdom ~ Vale of White Horse,United Kingdom,Vale of White Horse,E07000180,LAD20CD,
3849,United Kingdom ~ Wakefield,United Kingdom,Wakefield,E08000036,LAD20CD,
3850,United Kingdom ~ Walsall,United Kingdom,Walsall,E08000030,LAD20CD,
3851,United Kingdom ~ Waltham Forest,United Kingdom,Waltham Forest,E09000031,LAD20CD,
3852,United Kingdom ~ Wandsworth,United Kingdom,Wandsworth,E09000032,LAD20CD,
3853,United Kingdom ~ Warrington,United Kingdom,Warrington,E06000007,LAD20CD,
3854,United Kingdom ~ Warwick (United Kingdom),United Kingdom,Warwick (United Kingdom),E07000222,LAD20CD,
3855,United Kingdom ~ Watford,United Kingdom,Watford,E07000103,LAD20CD,
3856,United Kingdom ~ Waverley,United Kingdom,Waverley,E07000216,LAD20CD,
3857,United Kingdom ~ Wealden,United Kingdom,Wealden,E07000065,LAD20CD,
3858,United Kingdom ~ Wellingborough,United Kingdom,Wellingborough,E07000156,LAD20CD,
3859,United Kingdom ~ Welwyn Hatfield,United Kingdom,Welwyn Hatfield,E07000241,LAD20CD,
3860,United Kingdom ~ West Berkshire,United Kingdom,West Berkshire,E06000037,LAD20CD,
3861,United Kingdom ~ West Devon,United Kingdom,West Devon,E07000047,LAD20CD,
3862,United Kingdom ~ West Dunbartonshire,United Kingdom,West Dunbartonshire,S12000039,LAD20CD,
3863,United Kingdom ~ West Lancashire,United Kingdom,West Lancashire,E07000127,LAD20CD,
3864,United Kingdom ~ West Lindsey,United Kingdom,West Lindsey,E07000142,LAD20CD,
3865,United Kingdom ~ West Lothian,United Kingdom,West Lothian,S12000040,LAD20CD,
3866,United Kingdom ~ West Oxfordshire,United Kingdom,West Oxfordshire,E07000181,LAD20CD,
3867,United Kingdom ~ West Suffolk,United Kingdom,West Suffolk,E07000245,LAD20CD,
3868,United Kingdom ~ Westminster,United Kingdom,Westminster,E09000033,LAD20CD,
3869,United Kingdom ~ Wigan,United Kingdom,Wigan,E08000010,LAD20CD,
3870,United Kingdom ~ Wiltshire,United Kingdom,Wiltshire,E06000054,LAD20CD,
3871,United Kingdom ~ Winchester,United Kingdom,Winchester,E07000094,LAD20CD,
3872,United Kingdom ~ Windsor and Maidenhead,United Kingdom,Windsor and Maidenhead,E06000040,LAD20CD,
3873,United Kingdom ~ Wirral,United Kingdom,Wirral,E08000015,LAD20CD,
3874,United Kingdom ~ Woking,United Kingdom,Woking,E07000217,LAD20CD,
3875,United Kingdom ~ Wokingham,United Kingdom,Wokingham,E06000041,LAD20CD,
3876,United Kingdom ~ Wolverhampton,United Kingdom,Wolverhampton,E08000031,LAD20CD,
3877,United Kingdom ~ Worcester,United Kingdom,Worcester,E07000237,LAD20CD,
3878,United Kingdom ~ Worthing,United Kingdom,Worthing,E07000229,LAD20CD,
3879,United Kingdom ~ Wrexham,United Kingdom,Wrexham,W06000006,LAD20CD,
3880,United Kingdom ~ Wychavon,United Kingdom,Wychavon,E07000238,LAD20CD,
3881,United Kingdom ~ Wyre,United Kingdom,Wyre,E07000128,LAD20CD,
3882,United Kingdom ~ Wyre Forest,United Kingdom,Wyre Forest,E07000239,LAD20CD,
3883,United Kingdom ~ York,United Kingdom,York,E06000014,LAD20CD,
3884,United States,United States,,USA,GID_0,
3885,United States ~ Alabama,United States,Alabama,USA.1_1,GID_1,
3886,United States ~ Alaska,United States,Alaska,USA.2_1,GID_1,
3887,United States ~ American Samoa,United States,American Samoa,ASM,GID_0,
3888,United States ~ Arizona,United States,Arizona,USA.3_1,GID_1,
3889,United States ~ Arkansas,United States,Arkansas,USA.4_1,GID_1,
3890,United States ~ California,United States,California,USA.5_1,GID_1,
3891,United States ~ Colorado,United States,Colorado,USA.6_1,GID_1,
3892,United States ~ Connecticut,United States,Connecticut,USA.7_1,GID_1,
3893,United States ~ Delaware,United States,Delaware,USA.8_1,GID_1,
3894,United States ~ District of Columbia,United States,District of Columbia,USA.9_1,GID_1,
3895,United States ~ Florida (United States),United States,Florida (United States),USA.10_1,GID_1,
3896,United States ~ Georgia,United States,Georgia,USA.11_1,GID_1,
3897,United States ~ Guam,United States,Guam,GUM,GID_0,
3898,United States ~ Hawaii,United States,Hawaii,USA.12_1,GID_1,
3899,United States ~ Idaho,United States,Idaho,USA.13_1,GID_1,
3900,United States ~ Illinois,United States,Illinois,USA.14_1,GID_1,
3901,United States ~ Indiana,United States,Indiana,USA.15_1,GID_1,
3902,United States ~ Iowa,United States,Iowa,USA.16_1,GID_1,
3903,United States ~ Kansas,United States,Kansas,USA.17_1,GID_1,
3904,United States ~ Kentucky,United States,Kentucky,USA.18_1,GID_1,
3905,United States ~ Louisiana,United States,Louisiana,USA.19_1,GID_1,
3906,United States ~ Maine,United States,Maine,USA.20_1,GID_1,
3907,United States ~ Maryland (United States),United States,Maryland (United States),USA.21_1,GID_1,
3908,United States ~ Massachusetts,United States,Massachusetts,USA.22_1,GID_1,
3909,United States ~ Michigan,United States,Michigan,USA.23_1,GID_1,
3910,United States ~ Minnesota,United States,Minnesota,USA.24_1,GID_1,
3911,United States ~ Mississippi,United States,Mississippi,USA.25_1,GID_1,
3912,United States ~ Missouri,United States,Missouri,USA.26_1,GID_1,
3913,United States ~ Montana (United States),United States,Montana (United States),USA.27_1,GID_1,
3914,United States ~ Nebraska,United States,Nebraska,USA.28_1,GID_1,
3915,United States ~ Nevada,United States,Nevada,USA.29_1,GID_1,
3916,United States ~ New Hampshire,United States,New Hampshire,USA.30_1,GID_1,
3917,United States ~ New Jersey,United States,New Jersey,USA.31_1,GID_1,
3918,United States ~ New Mexico,United States,New Mexico,USA.32_1,GID_1,
3919,United States ~ New York,United States,New York,USA.33_1,GID_1,
3920,United States ~ North Carolina,United States,North Carolina,USA.34_1,GID_1,
3921,United States ~ North Dakota,United States,North Dakota,USA.35_1,GID_1,
3922,United States ~ Northern Mariana Islands,United States,Northern Mariana Islands,MNP.1_1,GID_1,
3923,United States ~ Ohio,United States,Ohio,USA.36_1,GID_1,
3924,United States ~ Oklahoma,United States,Oklahoma,USA.37_1,GID_1,
3925,United States ~ Oregon,United States,Oregon,USA.38_1,GID_1,
3926,United States ~ Pennsylvania,United States,Pennsylvania,USA.39_1,GID_1,
3927,United States ~ Puerto Rico,United States,Puerto Rico,PRI,GID_0,
3928,United States ~ Rhode Island,United States,Rhode Island,USA.40_1,GID_1,
3929,United States ~ South Carolina,United States,South Carolina,USA.41_1,GID_1,
3930,United States ~ South Dakota,United States,South Dakota,USA.42_1,GID_1,
3931,United States ~ Tennessee,United States,Tennessee,USA.43_1,GID_1,
3932,United States ~ Texas,United States,Texas,USA.44_1,GID_1,
3933,United States ~ U.S. Minor Outlying Islands,United States,U.S. Minor Outlying Islands,UMI,GID_0,
3934,United States ~ U.S. Virgin Islands,United States,U.S. Virgin Islands,VIR,GID_0,
3935,United States ~ Utah,United States,Utah,USA.45_1,GID_1,
3936,United States ~ Vermont,United States,Vermont,USA.46_1,GID_1,
